,Unnamed: 0_df1,class_df1,0_df1,1_df1,2_df1,3_df1,4_df1,image_id,conf_score_df1,iou_score_df1,predicted_class_df1,ispion_df1,ispionpred_df1,result_df1,detected_df1,id,Unnamed: 0_df2,class_df2,0_df2,1_df2,2_df2,3_df2,4_df2,conf_score_df2,iou_score_df2,predicted_class_df2,ispion_df2,ispionpred_df2,result_df2,detected_df2,difference
1734,23162,4,0.0020000000949949,0.0010000000474974,0.0,0.0,0.9850000143051147,7488,0.9459189772605896,0.6666666666666666,4,1,1,TP,1,0,25046,4,0.0148628978058695,0.085617147386074,0.0401069447398185,0.0889510288834571,0.714984655380249,0.714984655380249,0.6666666865348816,4,1,1,TP,1,1.3776519634274724
1735,23201,4,0.0,0.0,0.0120000001043081,0.0,0.9649999737739564,7499,0.925711989402771,0.75,4,1,1,TP,1,0,25085,4,0.0018883163575083,0.0087934536859393,0.5502868890762329,0.0042047733440995,0.3422694802284241,0.5502868890762329,0.6153846383094788,2,1,0,FN,1,2.8194157806005196
1736,23217,4,0.0,0.0010000000474974,0.0010000000474974,0.0,0.9520000219345092,7504,0.9062309861183168,1.0,4,1,1,TP,1,0,25101,4,0.0227678827941417,0.0710755512118339,0.0584860928356647,0.0660621896386146,0.6015880107879639,0.6015880107879639,0.557692289352417,4,1,1,TP,1,1.5824783819869903
1737,23223,4,0.0,0.0010000000474974,0.0,0.0,0.9959999918937684,7506,0.9535409808158876,0.8571428571428571,4,1,1,TP,1,0,25107,4,0.0005126560572534,0.0045398762449622,0.0267316196113824,0.0098630730062723,0.9488255977630616,0.9488255977630616,0.5,4,1,1,TP,1,1.04971871990166
1738,23225,4,0.0,0.0040000001899898,0.0,0.0,0.9929999709129332,7507,0.9503480195999146,0.9,4,1,1,TP,1,0,25109,4,0.0004783127224072,0.0292421374469995,0.665906548500061,0.0040694228373467,0.192894846200943,0.665906548500061,0.6000000238418579,2,1,0,FN,1,5.147882333146954
1739,23250,4,0.0,0.003000000026077,0.0,0.0,0.9929999709129332,7514,0.9700300097465516,0.9,4,1,1,TP,1,0,25134,4,0.0185703057795763,0.1101207882165908,0.1819494515657425,0.0182042717933654,0.6662259101867676,0.6662259101867676,0.8387096524238586,4,1,1,TP,1,1.490485367995608
1740,23252,2,0.0,0.0010000000474974,0.0020000000949949,0.0,0.9559999704360962,7515,0.9266120195388794,1.0,4,0,1,FP,1,0,25136,2,0.0090475948527455,0.5651504397392273,0.2381557822227478,0.0076135983690619,0.1564209014177322,0.5651504397392273,0.5405405163764954,1,0,0,TN,1,6.111715005931567
1741,23256,4,0.0,0.0,0.0049999998882412,0.0,0.9290000200271606,7517,0.907226026058197,1.0,4,1,1,TP,1,0,25142,1,0.0530232824385166,0.3946759700775146,0.0156704876571893,0.1166142374277114,0.3524161875247955,0.3946759700775146,0.5,1,0,0,TN,1,2.636087821481803
1742,23263,4,0.0,0.0020000000949949,0.0,0.0,0.9929999709129332,7519,0.9700649976730348,0.8571428571428571,4,1,1,TP,1,0,25147,4,0.0041564758867025,0.0083443177863955,0.0026032289024442,0.1203998103737831,0.8437366485595703,0.8437366485595703,0.6800000071525574,4,1,1,TP,1,1.1769074777161639
1743,23291,4,0.0020000000949949,0.0,0.0,0.0,0.975000023841858,7530,0.9340959787368774,1.0,4,1,1,TP,1,1,25182,4,0.0145535646006464,0.0079189771786332,0.606389582157135,0.0919748619198799,0.15950508415699,0.606389582157135,0.7142857313156128,2,1,0,FN,1,6.112657969461537
1744,23295,4,0.0,0.0049999998882412,0.0010000000474974,0.0,0.9290000200271606,7532,0.8905370235443115,0.6,4,1,1,TP,1,0,25187,4,0.0105592794716358,0.0943201333284378,0.2259293496608734,0.0214841607958078,0.3992533087730407,0.3992533087730407,0.6875,4,1,1,TP,1,2.326843634388662
1745,23297,4,0.0,0.006000000052154,0.0020000000949949,0.0,0.8740000128746033,7533,0.8325859904289246,0.625,4,1,1,TP,1,0,25188,4,0.0040373676456511,0.0175577513873577,0.02966701798141,0.0063643804751336,0.8852764368057251,0.8852764368057251,0.5,4,1,1,TP,1,0.9872622567795776
1746,23302,4,0.0,0.0,0.0,0.0010000000474974,0.996999979019165,7534,0.9405990242958068,0.75,4,1,1,TP,1,1,25193,4,0.0052919052541255,0.0364523865282535,0.0633726119995117,0.0754388496279716,0.7057421803474426,0.7057421803474426,0.5714285969734192,4,1,1,TP,1,1.4126971672974595
1747,23336,4,0.0,0.0,0.0010000000474974,0.0,0.9549999833106996,7543,0.9298310279846193,0.6666666666666666,4,1,1,TP,1,0,25230,4,0.0124633926898241,0.0303072594106197,0.0967710092663765,0.0406759977340698,0.4428723454475403,0.4428723454475403,0.5,4,1,1,TP,1,2.156377550162076
1748,23351,4,0.0,0.0040000001899898,0.0010000000474974,0.0,0.9559999704360962,7548,0.9092140197753906,0.7,4,1,1,TP,1,0,25245,4,0.0093856006860733,0.0510333701968193,0.0125678526237607,0.0179839301854372,0.7115690112113953,0.7115690112113953,0.5517241358757019,4,1,1,TP,1,1.3435098428591974
1749,23365,4,0.0,0.0,0.0010000000474974,0.0,0.953000009059906,7551,0.8787940144538879,0.625,4,1,1,TP,1,1,25260,4,0.0429231747984886,0.020857410505414,0.339546263217926,0.1413625031709671,0.3767465651035309,0.3767465651035309,0.6666666865348816,4,1,1,TP,1,2.5295519517159213
1750,23372,4,0.0,0.0,0.0,0.0,0.9990000128746032,7553,0.9649059772491456,1.0,4,1,1,TP,1,0,25266,4,0.0050157979130744,0.0102505888789892,0.0779964625835418,0.0847525373101234,0.7472754716873169,0.7472754716873169,0.6153846383094788,4,1,1,TP,1,1.336856421392907
1751,23382,4,0.0,0.0,0.0,0.006000000052154,0.9160000085830688,7555,0.9011120200157166,0.6666666666666666,4,1,1,TP,1,1,25276,4,0.0068333740346133,0.0364678911864757,0.0037323045544326,0.1933292299509048,0.6382368803024292,0.6382368803024292,0.6000000238418579,4,1,1,TP,1,1.4352038198560717
1752,23398,4,0.0,0.0010000000474974,0.0010000000474974,0.0,0.996999979019165,7560,0.9622129797935486,1.0,4,1,1,TP,1,0,25292,4,0.0596340335905551,0.2370031625032425,0.1954252570867538,0.0616629272699356,0.3521656095981598,0.3521656095981598,0.5454545617103577,4,1,1,TP,1,2.83105434445117
1753,23401,4,0.0,0.003000000026077,0.006000000052154,0.0010000000474974,0.9769999980926514,7561,0.9356610178947448,1.0,4,1,1,TP,1,0,25295,4,0.0407739281654357,0.2823372781276703,0.035077266395092,0.0230847243219614,0.5115982890129089,0.5115982890129089,0.59375,4,1,1,TP,1,1.909701457324458
1754,23405,4,0.0010000000474974,0.0,0.0,0.0,0.9980000257492064,7562,0.9818429946899414,1.0,4,1,1,TP,1,0,25299,4,0.0144101083278656,0.010238061659038,0.1123439148068428,0.0206662472337484,0.7598488926887512,0.7598488926887512,0.875,4,1,1,TP,1,1.313419069701805
1755,23436,2,0.0,0.0,0.0049999998882412,0.0,0.9319999814033508,7575,0.886434018611908,0.75,4,0,1,FP,1,1,25337,4,0.0023020273074507,0.019505800679326,0.5712382197380066,0.0915905311703682,0.2842251658439636,0.5712382197380066,0.5,2,1,0,FN,1,3.2790902896860588
1756,23445,3,0.0,0.0010000000474974,0.0,0.0020000000949949,0.9639999866485596,7577,0.9234279990196228,0.6153846153846154,4,0,1,FP,1,1,25347,3,0.003457220736891,0.0269817430526018,0.0201299861073493,0.6708424687385559,0.21580171585083,0.6708424687385559,0.6764705777168274,3,0,0,TN,1,4.467063585884143
1757,23447,4,0.0,0.0,0.0,0.0,0.9990000128746032,7578,0.9611510038375854,1.0,4,1,1,TP,1,0,25349,4,0.0066815884783864,0.0281503517180681,0.0503391101956367,0.0366210080683231,0.8750740885734558,0.8750740885734558,0.875,4,1,1,TP,1,1.141617636631398
1758,23452,4,0.0,0.0010000000474974,0.0010000000474974,0.0,0.975000023841858,7580,0.9605780243873596,1.0,4,1,1,TP,1,1,25355,4,0.0106588210910558,0.0191282648593187,0.3345168530941009,0.3610276877880096,0.2045241743326187,0.3610276877880096,0.5,3,1,0,FN,1,4.767162742611593
1759,23465,1,0.0010000000474974,0.0010000000474974,0.0,0.0,0.996999979019165,7584,0.94923198223114,0.8333333333333334,4,0,1,FP,1,1,25368,1,0.0372409112751483,0.27763831615448,0.0543853789567947,0.0226252097636461,0.5893145203590393,0.5893145203590393,0.7727272510528564,4,0,1,FP,1,1.6917960521518183
1760,23467,4,0.0,0.006000000052154,0.0010000000474974,0.0,0.984000027179718,7585,0.9434279799461364,0.9,4,1,1,TP,1,0,25370,4,0.004747241269797,0.2585450112819671,0.0150924790650606,0.0262695532292127,0.6717432141304016,0.6717432141304016,0.6428571343421936,4,1,1,TP,1,1.464845504176094
1761,23474,4,0.0,0.003000000026077,0.0,0.0,0.9919999837875366,7587,0.93231999874115,1.0,4,1,1,TP,1,0,25377,4,0.0006356601952575,0.1257513761520385,0.2330222129821777,0.0068650026805698,0.6090254187583923,0.6090254187583923,0.5,4,1,1,TP,1,1.6288318241460376
1762,23498,4,0.0,0.0,0.0010000000474974,0.0,0.7099999785423279,7596,0.6692320108413696,0.7272727272727273,4,1,1,TP,1,1,25404,4,0.0014895028434693,0.0295600816607475,0.0287629757076501,0.0056562279351055,0.8084162473678589,0.8084162473678589,0.5384615659713745,4,1,1,TP,1,0.8782604021802298
1763,23571,4,0.0,0.0020000000949949,0.0,0.0010000000474974,0.9639999866485596,7619,0.92153400182724,0.75,4,1,1,TP,1,0,25485,1,0.0812574177980423,0.0402181223034858,0.0205878131091594,0.5432164669036865,0.2340739071369171,0.5432164669036865,0.75,3,0,0,TN,1,4.1183573104741065
1764,23578,4,0.0,0.0020000000949949,0.0,0.0,0.9959999918937684,7622,0.9769459962844848,1.0,4,1,1,TP,1,0,25494,4,0.0247777942568063,0.0761012136936187,0.0785945206880569,0.1012239530682563,0.6378138661384583,0.6378138661384583,0.9090909361839294,4,1,1,TP,1,1.5615840996431931
1765,23590,4,0.0,0.0010000000474974,0.0,0.0,0.9700000286102296,7625,0.9225339889526368,0.8571428571428571,4,1,1,TP,1,0,25504,1,0.00188755011186,0.0082863206043839,0.7041125893592834,0.0019403605256229,0.2093792706727981,0.7041125893592834,0.5,2,0,0,TN,1,4.6327414623870355
1766,23617,4,0.0,0.0,0.0,0.0,0.9950000047683716,7632,0.9851980209350586,0.75,4,1,1,TP,1,0,25533,4,0.0115791484713554,0.0095387818291783,0.5604016780853271,0.0519936643540859,0.3331742584705353,0.5604016780853271,0.6363636255264282,2,1,0,FN,1,2.986425209846654
1767,23621,4,0.0010000000474974,0.0,0.0,0.0,0.996999979019165,7633,0.9761319756507874,1.0,4,1,1,TP,1,1,25537,4,0.00599823333323,0.0395500287413597,0.0541616752743721,0.0140690971165895,0.7154409289360046,0.7154409289360046,0.5,4,1,1,TP,1,1.3935461876662434
1768,23624,4,0.0,0.0010000000474974,0.0,0.0,0.9570000171661376,7634,0.8902900218963623,1.0,4,1,1,TP,1,1,25540,4,0.0010385834611952,0.6167536377906799,0.1460861712694168,0.0014764977386221,0.2255814522504806,0.6167536377906799,0.5714285969734192,1,1,0,FN,1,4.242370140003826
1769,23630,4,0.0,0.0,0.0,0.0,0.9980000257492064,7636,0.9707850217819214,0.75,4,1,1,TP,1,0,25546,4,0.0010185838909819,0.0051223160699009,0.1283444017171859,0.0067602130584418,0.8179733753204346,0.8179733753204346,0.6000000238418579,4,1,1,TP,1,1.2200886432987477
1770,23642,4,0.0010000000474974,0.0,0.0,0.0010000000474974,0.9419999718666076,7641,0.893671989440918,1.0,4,1,1,TP,1,0,25560,4,0.0073390225879848,0.0273205339908599,0.0239689256995916,0.1573773920536041,0.634154200553894,0.634154200553894,0.5,4,1,1,TP,1,1.4854430847321196
1771,23646,1,0.0,0.0020000000949949,0.0,0.0,0.9929999709129332,7642,0.9472010135650636,1.0,4,0,1,FP,1,1,25565,4,0.0219179708510637,0.6509097814559937,0.0526042208075523,0.0267030429095029,0.2369424700736999,0.6509097814559937,0.6304348111152649,1,1,0,FN,1,4.190890601436142
1772,23667,4,0.0,0.0,0.0,0.0,0.9990000128746032,7648,0.9653630256652832,0.875,4,1,1,TP,1,0,25585,4,0.0006371261551976,0.0544830672442913,0.0814256370067596,0.0062704868614673,0.84498131275177,0.84498131275177,0.6363636255264282,4,1,1,TP,1,1.1822746820533288
1773,23670,4,0.0,0.0,0.0070000002160668,0.0,0.8519999980926514,7649,0.8183000087738037,0.5833333333333334,4,1,1,TP,1,0,25588,4,0.0036254099104553,0.0028806487098336,0.1434859484434127,0.0326590426266193,0.4205774068832397,0.4205774068832397,0.5428571701049805,4,1,1,TP,1,2.025786416837134
1774,23684,4,0.0,0.0099999997764825,0.0,0.0,0.9869999885559082,7652,0.9613249897956848,1.0,4,1,1,TP,1,0,25602,4,0.0101340487599372,0.0759515315294265,0.0397343970835208,0.0293792951852083,0.7881507277488708,0.7881507277488708,0.800000011920929,4,1,1,TP,1,1.252298518298643
1775,23695,4,0.0,0.0089999996125698,0.0010000000474974,0.0,0.9829999804496764,7655,0.9474459886550904,1.0,4,1,1,TP,1,1,25613,4,0.0002055092918453,0.035530935972929,0.5924298167228699,6.525782373500988e-05,0.2007929682731628,0.5924298167228699,0.5333333611488342,2,1,0,FN,1,4.895589665831243
1776,23708,4,0.0,0.0,0.0010000000474974,0.0,0.9700000286102296,7660,0.9189249873161316,1.0,4,1,1,TP,1,0,25630,4,0.005534335039556,0.0475479662418365,0.7499175071716309,0.0073842941783368,0.1473475247621536,0.7499175071716309,0.6216216087341309,2,1,0,FN,1,6.583076506890704
1777,23742,4,0.0010000000474974,0.0,0.0,0.0,0.9269999861717224,7670,0.8773710131645203,0.8571428571428571,4,1,1,TP,1,0,25664,4,0.0005161903100088,0.0020822414662688,0.0073233912698924,0.0448253713548183,0.8160870671272278,0.8160870671272278,0.5,4,1,1,TP,1,1.1359081935153414
1778,23772,4,0.0,0.0010000000474974,0.0,0.0,0.9959999918937684,7678,0.9535120129585266,1.0,4,1,1,TP,1,0,25694,4,0.0039650257676839,0.0022595862392336,0.0032006865367293,0.0013047409011051,0.7364574074745178,0.7364574074745178,0.6909090876579285,4,1,1,TP,1,1.3524203596638154
1779,23778,4,0.0,0.0,0.0,0.0,0.9980000257492064,7680,0.9684770107269288,0.75,4,1,1,TP,1,0,25700,4,0.0193506386131048,0.0173538047820329,0.0838524475693702,0.134390726685524,0.7196863889694214,0.7196863889694214,0.6000000238418579,4,1,1,TP,1,1.3867151596104594
1780,23799,4,0.0,0.0080000003799796,0.0010000000474974,0.0010000000474974,0.9769999980926514,7688,0.9384499788284302,1.0,4,1,1,TP,1,0,25724,4,0.0260732695460319,0.3340066075325012,0.0872343629598617,0.0680140405893325,0.4516227543354034,0.4516227543354034,0.6764705777168274,4,1,1,TP,1,2.1633099499833213
1781,23807,4,0.0,0.0010000000474974,0.0,0.0,0.9860000014305116,7691,0.9488279819488524,0.8888888888888888,4,1,1,TP,1,0,25732,4,0.0009787715971469,0.0067179850302636,0.0159123353660106,0.0379381515085697,0.8045687675476074,0.8045687675476074,0.5333333611488342,4,1,1,TP,1,1.2255012140676573
1782,23854,4,0.0,0.0040000001899898,0.0,0.0,0.9929999709129332,7702,0.9390169978141784,0.9166666666666666,4,1,1,TP,1,0,25778,1,0.0002801923255901,0.6911365985870361,0.0804220288991928,0.000128898594994,0.1908785849809646,0.6911365985870361,0.6363636255264282,1,0,0,TN,1,5.202259703528084
1783,23857,4,0.0,0.0010000000474974,0.0049999998882412,0.0,0.972000002861023,7703,0.9131360054016112,0.8,4,1,1,TP,1,1,25782,4,0.000195623782929,0.0059984801337122,0.6405788064002991,0.000104267935967,0.2149637192487716,0.6405788064002991,0.5333333611488342,2,1,0,FN,1,4.521693271114993
1784,23863,4,0.0,0.0040000001899898,0.0,0.0,0.9929999709129332,7706,0.9519910216331482,1.0,4,1,1,TP,1,0,25793,4,0.0001651897327974,0.0026506586000323,0.0059492071159183,0.0014826029073446,0.9280738234519958,0.9280738234519958,0.6530612111091614,4,1,1,TP,1,1.0699579557361534
1785,23876,4,0.0,0.0010000000474974,0.0010000000474974,0.0,0.9359999895095824,7709,0.9101269841194152,0.7142857142857143,4,1,1,TP,1,1,25804,4,0.0023846107069402,0.0034096424933522,0.2257497161626815,0.0372519046068191,0.4072996973991394,0.4072996973991394,0.5,4,1,1,TP,1,2.298062079315358
1786,23889,4,0.0,0.0,0.0,0.0,0.9980000257492064,7713,0.9799039959907532,0.8,4,1,1,TP,1,1,25822,4,0.0092009650543332,0.0550293028354644,0.0270156934857368,0.1053897812962532,0.7870194315910339,0.7870194315910339,0.5,4,1,1,TP,1,1.2680754574657138
1787,23909,4,0.0,0.0,0.0,0.0,0.9710000157356262,7718,0.9355800151824952,1.0,4,1,1,TP,1,1,25842,4,0.0044622956775128,0.0148416869342327,0.0263484939932823,0.0471102520823478,0.8217357397079468,0.8217357397079468,0.5,4,1,1,TP,1,1.181645106589534
1788,23918,4,0.0,0.0,0.0020000000949949,0.0,0.9729999899864196,7722,0.9371489882469176,0.8333333333333334,4,1,1,TP,1,0,25854,4,0.0006347761955112,0.0035641540307551,0.3036879003047943,0.0063878209330141,0.6735193729400635,0.6735193729400635,0.5,4,1,1,TP,1,1.4446503383251708
1789,23920,4,0.0,0.0,0.0,0.0,0.9990000128746032,7723,0.9595360159873962,1.0,4,1,1,TP,1,0,25856,4,0.0001777709840098,0.0113328304141759,0.0857930034399032,0.0021825009025633,0.8739449977874756,0.8739449977874756,0.7142857313156128,4,1,1,TP,1,1.1430925463315464
1790,23935,4,0.0010000000474974,0.0,0.0,0.0,0.9990000128746032,7727,0.9800789952278136,1.0,4,1,1,TP,1,1,25871,4,0.0048698456957936,0.0087396875023841,0.7029772996902466,0.013336987234652,0.2641185820102691,0.7029772996902466,0.7142857313156128,2,1,0,FN,1,3.782392004647978
1791,23956,1,0.0,0.0010000000474974,0.0010000000474974,0.0,0.9240000247955322,7734,0.8857730031013489,1.0,4,0,1,FP,1,0,25892,1,0.0021907885093241,0.7111924290657043,0.0864318832755088,0.0016631074249744,0.181905135512352,0.7111924290657043,0.5,1,0,0,TN,1,5.07957085539671
1792,23957,4,0.0,0.0010000000474974,0.003000000026077,0.0,0.9210000038146972,7734,0.8959559798240662,1.0,4,1,1,TP,1,1,25893,4,0.0098785059526562,0.0310978330671787,0.6148984432220459,0.0554287508130073,0.2441960126161575,0.6148984432220459,0.75,2,1,0,FN,1,3.7715603704896785
1793,23966,1,0.0,0.0,0.0,0.0,0.9959999918937684,7738,0.9567620158195496,1.0,4,0,1,FP,1,0,25902,1,0.4092525839805603,0.1648347973823547,0.0012801027623936,0.1287427842617035,0.2371165752410888,0.4092525839805603,0.7027027010917664,0,0,0,TN,1,4.200465492052098
1794,23990,4,0.0010000000474974,0.0010000000474974,0.0049999998882412,0.0,0.6100000143051147,7745,0.5864930152893066,0.8,4,1,1,TP,1,1,25926,4,0.001937435590662,0.0041329911909997,0.3504042625427246,0.009350805543363,0.3647359013557434,0.3647359013557434,0.5,4,1,1,TP,1,1.672443025316979
1795,24004,4,0.0,0.0,0.0,0.0,0.9990000128746032,7749,0.9671679735183716,1.0,4,1,1,TP,1,0,25940,4,0.0153452288359403,0.0209648646414279,0.1295710206031799,0.0197966527193784,0.7638958096504211,0.7638958096504211,0.8947368264198303,4,1,1,TP,1,1.3077699867626869
1796,24012,4,0.0,0.0070000002160668,0.0010000000474974,0.0,0.9800000190734864,7751,0.9244070053100586,0.8260869565217391,4,1,1,TP,1,0,25948,4,4.989408262190409e-05,0.4519788920879364,0.2299709469079971,0.000126944243675,0.3068435192108154,0.4519788920879364,0.6333333253860474,1,1,0,FN,1,3.193810387763745
1797,24014,4,0.0010000000474974,0.0,0.0,0.0,0.9879999756813048,7752,0.9698410034179688,0.8,4,1,1,TP,1,0,25950,4,0.0119294533506035,0.079191081225872,0.0838840752840042,0.0363665856420993,0.7338597178459167,0.7338597178459167,0.6875,4,1,1,TP,1,1.3463063193894342
1798,24020,4,0.0,0.0010000000474974,0.0,0.0,0.9850000143051147,7754,0.9533249735832214,0.8333333333333334,4,1,1,TP,1,0,25956,4,0.0116765778511762,0.1549655646085739,0.0163514222949743,0.0143794016912579,0.7899035215377808,0.7899035215377808,0.625,4,1,1,TP,1,1.246987749070318
1799,24024,1,0.0,0.0010000000474974,0.0020000000949949,0.0010000000474974,0.9459999799728394,7755,0.9090830087661744,1.0,4,0,1,FP,1,1,25960,1,0.0100927716121077,0.6666911244392395,0.0596891082823276,0.0198929589241743,0.2017736732959747,0.6666911244392395,0.5,1,0,0,TN,1,4.688421261901622
1800,24038,2,0.0,0.0020000000949949,0.0,0.0,0.9679999947547911,7760,0.9217140078544616,1.0,4,0,1,FP,1,0,25974,2,0.0033764061518013,0.7229540348052979,0.0477922707796096,0.002379436045885,0.2079470753669738,0.7229540348052979,0.5,1,0,0,TN,1,4.655030579518932
1801,24046,4,0.0,0.0,0.0,0.0,0.9980000257492064,7762,0.9795389771461488,1.0,4,1,1,TP,1,1,25982,4,0.006398987956345,0.0461367778480052,0.0291007608175277,0.0571259371936321,0.8215649127960205,0.8215649127960205,0.5714285969734192,4,1,1,TP,1,1.214754927097272
1802,24069,4,0.0,0.0049999998882412,0.0010000000474974,0.0010000000474974,0.8930000066757202,7769,0.8589040040969849,0.6666666666666666,4,1,1,TP,1,1,26005,4,0.0054426062852144,0.0338529385626316,0.0256353933364152,0.0565024316310882,0.4591619074344635,0.4591619074344635,0.6666666865348816,4,1,1,TP,1,1.9448477589643665
1803,24071,4,0.0,0.003000000026077,0.0,0.0,0.9570000171661376,7771,0.8906480073928833,0.7333333333333333,4,1,1,TP,1,0,26007,4,0.0075934501364827,0.0355089530348777,0.0108366003260016,0.0799985900521278,0.8057764172554016,0.8057764172554016,0.574999988079071,4,1,1,TP,1,1.187674392886586
1804,24075,4,0.0,0.0040000001899898,0.003000000026077,0.0010000000474974,0.8690000176429749,7772,0.8024380207061768,0.75,4,1,1,TP,1,0,26011,4,0.0002462902339175,0.0013047865359112,0.0299709010869264,0.0007767525385133,0.9317222833633424,0.9317222833633424,0.5,4,1,1,TP,1,0.9326813720780059
1805,24079,4,0.0,0.0010000000474974,0.0,0.0040000001899898,0.9829999804496764,7773,0.9400190114974976,1.0,4,1,1,TP,1,0,26015,4,0.0457722470164299,0.0190805569291114,0.0042213900014758,0.1315369307994842,0.6162490248680115,0.6162490248680115,0.5,4,1,1,TP,1,1.595134338200723
1806,24089,4,0.0,0.0010000000474974,0.0070000002160668,0.0,0.9760000109672546,7775,0.9223979711532592,0.8333333333333334,4,1,1,TP,1,2,26025,4,0.0112192369997501,0.0163909792900085,0.0469563007354736,0.0128089841455221,0.8299564719200134,0.8299564719200134,0.5,4,1,1,TP,1,1.175965299372129
1807,24112,4,0.0,0.0010000000474974,0.0,0.0,0.9980000257492064,7781,0.9517300128936768,0.8571428571428571,4,1,1,TP,1,0,26048,4,0.0014852464664727,0.015394989401102,0.0282995700836181,0.0180627815425395,0.9006822109222412,0.9006822109222412,0.6800000071525574,4,1,1,TP,1,1.108049002907827
1808,24121,4,0.0,0.0070000002160668,0.003000000026077,0.0,0.972000002861023,7785,0.921297013759613,1.0,4,1,1,TP,1,0,26057,4,0.0102749811485409,0.0481170676648616,0.3782638311386108,0.0198214389383792,0.5112537145614624,0.5112537145614624,0.5918367505073547,4,1,1,TP,1,1.901208685974584
